3.304952000000000000e+06,1.480494000000000000e+06,4.294948258000000000e+09,1.898771000000000000e+06,1.900180000000000000e+06,1.901465000000000000e+06,2.165670000000000000e+05,1.900262000000000000e+06
3.334891000000000000e+06,1.548770000000000000e+06,4.294942430000000000e+09,1.912096000000000000e+06,1.919496000000000000e+06,1.923570000000000000e+06,2.171340000000000000e+05,1.923604000000000000e+06
3.336842000000000000e+06,1.525215000000000000e+06,4.294944157000000000e+09,1.919102000000000000e+06,1.926653000000000000e+06,1.928695000000000000e+06,2.172930000000000000e+05,1.929255000000000000e+06
3.317237000000000000e+06,1.533694000000000000e+06,4.294948754000000000e+09,1.922924000000000000e+06,1.929319000000000000e+06,1.929882000000000000e+06,2.170040000000000000e+05,1.930392000000000000e+06
3.339009000000000000e+06,1.565474000000000000e+06,4.294942870000000000e+09,1.917740000000000000e+06,1.926484000000000000e+06,1.930871000000000000e+06,2.175310000000000000e+05,1.929934000000000000e+06
3.338657000000000000e+06,1.533570000000000000e+06,4.294943746000000000e+09,1.921508000000000000e+06,1.927339000000000000e+06,1.931396000000000000e+06,2.174420000000000000e+05,1.929723000000000000e+06
3.320892000000000000e+06,1.524569000000000000e+06,4.294948814000000000e+09,1.923518000000000000e+06,1.930469000000000000e+06,1.930864000000000000e+06,2.170140000000000000e+05,1.930145000000000000e+06
3.339051000000000000e+06,1.565719000000000000e+06,4.294943359000000000e+09,1.917010000000000000e+06,1.926721000000000000e+06,1.930669000000000000e+06,2.177050000000000000e+05,1.929777000000000000e+06
3.338923000000000000e+06,1.545912000000000000e+06,4.294943604000000000e+09,1.920585000000000000e+06,1.925630000000000000e+06,1.931180000000000000e+06,2.171760000000000000e+05,1.930815000000000000e+06
3.323485000000000000e+06,1.520779000000000000e+06,4.294948763000000000e+09,1.922132000000000000e+06,1.929744000000000000e+06,1.930868000000000000e+06,2.169800000000000000e+05,1.930914000000000000e+06
3.338550000000000000e+06,1.555960000000000000e+06,4.294943911000000000e+09,1.915993000000000000e+06,1.926589000000000000e+06,1.930170000000000000e+06,2.172010000000000000e+05,1.918630000000000000e+06
3.304140000000000000e+06,1.541986000000000000e+06,4.294949596000000000e+09,1.922026000000000000e+06,1.922197000000000000e+06,1.925811000000000000e+06,2.082420000000000000e+05,1.912578000000000000e+06
3.302539000000000000e+06,1.543478000000000000e+06,4.294947955000000000e+09,1.920730000000000000e+06,1.925270000000000000e+06,1.925061000000000000e+06,2.169890000000000000e+05,1.911932000000000000e+06
3.333997000000000000e+06,1.556896000000000000e+06,4.294942709000000000e+09,1.915740000000000000e+06,1.924530000000000000e+06,1.926745000000000000e+06,2.172870000000000000e+05,1.921550000000000000e+06
3.316611000000000000e+06,1.530670000000000000e+06,4.294941903000000000e+09,1.910901000000000000e+06,1.921984000000000000e+06,1.928964000000000000e+06,2.157490000000000000e+05,1.924625000000000000e+06
3.314624000000000000e+06,1.542901000000000000e+06,4.294948058000000000e+09,1.917652000000000000e+06,1.926125000000000000e+06,1.928738000000000000e+06,2.168340000000000000e+05,1.927784000000000000e+06
3.333065000000000000e+06,1.547266000000000000e+06,4.294942464000000000e+09,1.914613000000000000e+06,1.924488000000000000e+06,1.928790000000000000e+06,2.172290000000000000e+05,1.928083000000000000e+06
3.336383000000000000e+06,1.529883000000000000e+06,4.294943778000000000e+09,1.918462000000000000e+06,1.923331000000000000e+06,1.929684000000000000e+06,2.161990000000000000e+05,1.929332000000000000e+06
3.317536000000000000e+06,1.543945000000000000e+06,4.294948440000000000e+09,1.920413000000000000e+06,1.928296000000000000e+06,1.929025000000000000e+06,2.171840000000000000e+05,1.929419000000000000e+06
3.335926000000000000e+06,1.554610000000000000e+06,4.294942909000000000e+09,1.915285000000000000e+06,1.925434000000000000e+06,1.928175000000000000e+06,2.170940000000000000e+05,1.928501000000000000e+06
3.336006000000000000e+06,1.529912000000000000e+06,4.294943385000000000e+09,1.918733000000000000e+06,1.922949000000000000e+06,1.929350000000000000e+06,2.161780000000000000e+05,1.929420000000000000e+06
3.320550000000000000e+06,1.539050000000000000e+06,4.294947928000000000e+09,1.919968000000000000e+06,1.927597000000000000e+06,1.928579000000000000e+06,2.169910000000000000e+05,1.928788000000000000e+06
3.333923000000000000e+06,1.539885000000000000e+06,4.294942781000000000e+09,1.910652000000000000e+06,1.911825000000000000e+06,1.924992000000000000e+06,2.160870000000000000e+05,1.926736000000000000e+06
3.333842000000000000e+06,1.528579000000000000e+06,4.294942887000000000e+09,1.911110000000000000e+06,1.913774000000000000e+06,1.925085000000000000e+06,2.155030000000000000e+05,1.918189000000000000e+06
3.317524000000000000e+06,1.542283000000000000e+06,4.294948311000000000e+09,1.918053000000000000e+06,1.924275000000000000e+06,1.922215000000000000e+06,2.102960000000000000e+05,1.911411000000000000e+06
3.332562000000000000e+06,1.541660000000000000e+06,4.294942711000000000e+09,1.912599000000000000e+06,1.922763000000000000e+06,1.919457000000000000e+06,2.166840000000000000e+05,1.918626000000000000e+06
3.332937000000000000e+06,1.545791000000000000e+06,4.294942919000000000e+09,1.916386000000000000e+06,1.920375000000000000e+06,1.921481000000000000e+06,2.157910000000000000e+05,1.926681000000000000e+06
3.314857000000000000e+06,1.536291000000000000e+06,4.294948336000000000e+09,1.917501000000000000e+06,1.925983000000000000e+06,1.926290000000000000e+06,2.165030000000000000e+05,1.927919000000000000e+06
3.331534000000000000e+06,1.540707000000000000e+06,4.294943765000000000e+09,1.911627000000000000e+06,1.924886000000000000e+06,1.924858000000000000e+06,2.170940000000000000e+05,1.927708000000000000e+06
3.333235000000000000e+06,1.548516000000000000e+06,4.294942483000000000e+09,1.917828000000000000e+06,1.921187000000000000e+06,1.928285000000000000e+06,2.162780000000000000e+05,1.929050000000000000e+06
3.322962000000000000e+06,1.537693000000000000e+06,4.294947209000000000e+09,1.920285000000000000e+06,1.925358000000000000e+06,1.929082000000000000e+06,2.168010000000000000e+05,1.929502000000000000e+06
3.332927000000000000e+06,1.541716000000000000e+06,4.294944693000000000e+09,1.911522000000000000e+06,1.924651000000000000e+06,1.925160000000000000e+06,2.172900000000000000e+05,1.928843000000000000e+06
3.333071000000000000e+06,1.553002000000000000e+06,4.294941795000000000e+09,1.917471000000000000e+06,1.921389000000000000e+06,1.928140000000000000e+06,2.162290000000000000e+05,1.929291000000000000e+06
3.328456000000000000e+06,1.536741000000000000e+06,4.294946458000000000e+09,1.920250000000000000e+06,1.923570000000000000e+06,1.929213000000000000e+06,2.168470000000000000e+05,1.929548000000000000e+06
3.333959000000000000e+06,1.540965000000000000e+06,4.294946351000000000e+09,1.911828000000000000e+06,1.925073000000000000e+06,1.924886000000000000e+06,2.176320000000000000e+05,1.929928000000000000e+06
3.335092000000000000e+06,1.552268000000000000e+06,4.294942733000000000e+09,1.915312000000000000e+06,1.922574000000000000e+06,1.927211000000000000e+06,2.166820000000000000e+05,1.930370000000000000e+06
3.335802000000000000e+06,1.539043000000000000e+06,4.294946158000000000e+09,1.920611000000000000e+06,1.924023000000000000e+06,1.930117000000000000e+06,2.171880000000000000e+05,1.930698000000000000e+06
3.313619000000000000e+06,1.523182000000000000e+06,4.294948700000000000e+09,1.920957000000000000e+06,1.928785000000000000e+06,1.929542000000000000e+06,2.176350000000000000e+05,1.930320000000000000e+06
3.335623000000000000e+06,1.559580000000000000e+06,4.294942892000000000e+09,1.914923000000000000e+06,1.926300000000000000e+06,1.927132000000000000e+06,2.168780000000000000e+05,1.929262000000000000e+06
3.335985000000000000e+06,1.547103000000000000e+06,4.294943793000000000e+09,1.920545000000000000e+06,1.922327000000000000e+06,1.927750000000000000e+06,2.169400000000000000e+05,1.930334000000000000e+06
3.319938000000000000e+06,1.519937000000000000e+06,4.294948788000000000e+09,1.921276000000000000e+06,1.926615000000000000e+06,1.929258000000000000e+06,2.177780000000000000e+05,1.930614000000000000e+06
3.336586000000000000e+06,1.555067000000000000e+06,4.294943584000000000e+09,1.913905000000000000e+06,1.925968000000000000e+06,1.926378000000000000e+06,2.168970000000000000e+05,1.929524000000000000e+06
3.337710000000000000e+06,1.551484000000000000e+06,4.294943334000000000e+09,1.919736000000000000e+06,1.922265000000000000e+06,1.929065000000000000e+06,2.169540000000000000e+05,1.930357000000000000e+06
3.323968000000000000e+06,1.523769000000000000e+06,4.294948663000000000e+09,1.921012000000000000e+06,1.924989000000000000e+06,1.930074000000000000e+06,2.175430000000000000e+05,1.930483000000000000e+06
3.336721000000000000e+06,1.552576000000000000e+06,4.294944110000000000e+09,1.913317000000000000e+06,1.925609000000000000e+06,1.926325000000000000e+06,2.167670000000000000e+05,1.929395000000000000e+06
3.337502000000000000e+06,1.553101000000000000e+06,4.294943057000000000e+09,1.919696000000000000e+06,1.921922000000000000e+06,1.927513000000000000e+06,2.170110000000000000e+05,1.930489000000000000e+06
3.326576000000000000e+06,1.522448000000000000e+06,4.294948275000000000e+09,1.921369000000000000e+06,1.924367000000000000e+06,1.929595000000000000e+06,2.175830000000000000e+05,1.930575000000000000e+06
3.337954000000000000e+06,1.549251000000000000e+06,4.294944595000000000e+09,1.914261000000000000e+06,1.925607000000000000e+06,1.926136000000000000e+06,2.167840000000000000e+05,1.929415000000000000e+06
3.335852000000000000e+06,1.557062000000000000e+06,4.294943037000000000e+09,1.918900000000000000e+06,1.921851000000000000e+06,1.925183000000000000e+06,2.171880000000000000e+05,1.930527000000000000e+06
3.329529000000000000e+06,1.528897000000000000e+06,4.294947493000000000e+09,1.921649000000000000e+06,1.922916000000000000e+06,1.929509000000000000e+06,2.218330000000000000e+05,1.942977000000000000e+06
3.379402000000000000e+06,1.581238000000000000e+06,4.294953929000000000e+09,1.912700000000000000e+06,1.924575000000000000e+06,1.925705000000000000e+06,2.163480000000000000e+05,1.938761000000000000e+06
